date,fr_ann
2022-06-17,-0.0241484
2022-06-18,0.06262670000000001
2022-06-19,0.02526895
2022-06-20,0.02340745
2022-06-21,0.062031750000000004
2022-06-22,-0.0162206
2022-06-23,-0.018633249999999997
2022-06-24,0.0949219
2022-06-25,0.08256665
2022-06-26,0.07544185
2022-06-27,0.06371075000000001
2022-06-28,-0.021038599999999998
2022-06-29,0.0651233
2022-06-30,-0.0756061
2022-07-01,-0.05015465
2022-07-02,0.01615125
2022-07-03,0.05694
2022-07-04,0.053545499999999996
2022-07-05,0.05625015
2022-07-06,0.10356145
2022-07-07,0.0922501
2022-07-08,0.07377380000000001
2022-07-09,0.09542195
2022-07-10,0.10936130000000001
2022-07-11,0.07401835
2022-07-12,0.06242595000000001
2022-07-13,-0.0065882499999999995
2022-07-14,0.049304200000000006
2022-07-15,0.04474535
2022-07-16,0.05420615
2022-07-17,0.09762655
2022-07-18,0.10950000000000001
2022-07-19,0.10950000000000001
2022-07-20,0.1026307
2022-07-21,0.10950000000000001
2022-07-22,0.0918778
2022-07-23,0.0732336
2022-07-24,0.08052994999999999
2022-07-25,0.04948305
2022-07-26,0.08144245
2022-07-27,0.04608855
2022-07-28,0.10668585
2022-07-29,0.10950000000000001
2022-07-30,0.10950000000000001
2022-07-31,0.09592565000000002
2022-08-01,0.09653885000000001
2022-08-02,0.0935057
2022-08-03,0.0027375
2022-08-04,0.01103395
2022-08-05,0.03862065
2022-08-06,0.09299105
2022-08-07,0.0425736
2022-08-08,0.08318350000000001
2022-08-09,0.101908
2022-08-10,0.031780550000000005
2022-08-11,0.08072705
2022-08-12,0.025739799999999997
2022-08-13,0.0257325
2022-08-14,0.0120523
2022-08-15,-0.0147022
2022-08-16,0.02288185
2022-08-17,0.0368358
2022-08-18,0.0933013
2022-08-19,0.019571300000000007
2022-08-20,-0.037299349999999995
2022-08-21,-0.032047
2022-08-22,-0.0265939
2022-08-23,-0.0238345
2022-08-24,-0.0196443
2022-08-25,0.0224694
2022-08-26,0.01496135
2022-08-27,-0.0492531
2022-08-28,-0.045979049999999994
2022-08-29,-0.1090328
2022-08-30,-0.029696399999999998
2022-08-31,0.031536
2022-09-01,0.0557939
2022-09-02,0.0432379
2022-09-03,0.0378067
2022-09-04,0.029820499999999996
2022-09-05,0.04477455
2022-09-06,0.013034150000000001
2022-09-07,-0.0341348
2022-09-08,0.0350911
2022-09-09,0.0777888
2022-09-10,0.1086386
2022-09-11,0.08696855
2022-09-12,0.1030979
2022-09-13,0.10937224999999999
2022-09-14,-0.0081103
2022-09-15,0.04065005000000001
2022-09-16,0.05592895
2022-09-17,0.03221855
2022-09-18,0.0650138
2022-09-19,-0.018644200000000003
2022-09-20,0.05616985
2022-09-21,0.03429175
2022-09-22,-0.03995655
2022-09-23,0.019023799999999997
2022-09-24,0.0363832
2022-09-25,0.02644425
2022-09-26,0.02749545
2022-09-27,0.0758543
2022-09-28,0.019717299999999997
2022-09-29,0.07302555
2022-09-30,0.10950000000000001
2022-10-01,0.07374095
2022-10-02,0.0564363
2022-10-03,0.08143879999999999
2022-10-04,0.10950000000000001
2022-10-05,0.10950000000000001
2022-10-06,0.10950000000000001
2022-10-07,0.10042245
2022-10-08,0.056005599999999996
2022-10-09,0.02545145
2022-10-10,0.0814315
2022-10-11,0.10950000000000001
2022-10-12,0.10950000000000001
2022-10-13,0.0781173
2022-10-14,0.0789495
2022-10-15,0.0461798
2022-10-16,0.024053500000000002
2022-10-17,0.04244584999999999
2022-10-18,0.10950000000000001
2022-10-19,0.1007327
2022-10-20,0.0661234
2022-10-21,0.030298650000000003
2022-10-22,0.0429313
2022-10-23,0.03831405
2022-10-24,0.0814972
2022-10-25,0.048107000000000004
2022-10-26,0.0512095
2022-10-27,-0.003237549999999999
2022-10-28,-0.0011533999999999989
2022-10-29,0.0417706
2022-10-30,0.021286799999999998
2022-10-31,0.017928799999999998
2022-11-01,0.003416400000000001
2022-11-02,0.043931399999999995
2022-11-03,0.036719
2022-11-04,0.0455374
2022-11-05,0.06916749999999999
2022-11-06,0.08427485
2022-11-07,0.10151745000000001
2022-11-08,0.05538144999999999
2022-11-09,-0.14437575
2022-11-10,-0.9305967
2022-11-11,-0.11873815
2022-11-12,0.03436475
2022-11-13,-0.015359200000000002
2022-11-14,-0.045938900000000005
2022-11-15,-0.0960461
2022-11-16,-0.0682988
2022-11-17,-0.04519065
2022-11-18,0.0018870500000000006
2022-11-19,0.044836600000000004
2022-11-20,0.0065481
2022-11-21,0.0327843
2022-11-22,0.00886585
2022-11-23,0.06940840000000001
2022-11-24,0.050019600000000004
2022-11-25,0.014045199999999999
2022-11-26,0.01798355
2022-11-27,0.006500649999999998
2022-11-28,0.010439
2022-11-29,0.0311929
2022-11-30,0.06187845
2022-12-01,0.022002200000000003
2022-12-02,0.026553749999999997
2022-12-03,0.06725125
2022-12-04,0.0627508
2022-12-05,0.001602349999999999
2022-12-06,0.03149585
2022-12-07,0.025743449999999998
2022-12-08,0.0127823
2022-12-09,0.030597950000000002
2022-12-10,-0.0023542500000000004
2022-12-11,0.009103100000000001
2022-12-12,0.012315099999999999
2022-12-13,0.0546551
2022-12-14,0.10950000000000001
2022-12-15,0.091907
2022-12-16,0.031247650000000002
2022-12-17,0.0712845
2022-12-18,0.045460749999999994
2022-12-19,0.052768050000000004
2022-12-20,0.032850000000000004
2022-12-21,0.06972230000000001
2022-12-22,0.06673295
2022-12-23,0.10549595
2022-12-24,0.0765405
2022-12-25,0.019841400000000002
2022-12-26,0.004109899999999999
2022-12-27,0.04273420000000001
2022-12-28,0.058863549999999994
2022-12-29,0.10408705
2022-12-30,0.0990318
2022-12-31,0.10950000000000001
2023-01-01,0.07552215000000001
2023-01-02,-0.011585100000000001
2023-01-03,0.08139135
2023-01-04,0.0540492
2023-01-05,0.06247705
2023-01-06,0.07605139999999999
2023-01-07,0.04810335
2023-01-08,0.08434785
2023-01-09,0.022027750000000002
2023-01-10,0.05559315
2023-01-11,0.018348549999999998
2023-01-12,0.10055384999999999
2023-01-13,0.099134
2023-01-14,0.23576445000000001
2023-01-15,0.16803869999999999
2023-01-16,0.10950000000000001
2023-01-17,0.10950000000000001
2023-01-18,0.10950000000000001
2023-01-19,0.10950000000000001
2023-01-20,0.10950000000000001
2023-01-21,0.10950000000000001
2023-01-22,0.10950000000000001
2023-01-23,0.10950000000000001
2023-01-24,0.10950000000000001
2023-01-25,0.10950000000000001
2023-01-26,0.10950000000000001
2023-01-27,0.10782465000000001
2023-01-28,0.10950000000000001
2023-01-29,0.10950000000000001
2023-01-30,0.10950000000000001
2023-01-31,0.10950000000000001
2023-02-01,0.10950000000000001
2023-02-02,0.10950000000000001
2023-02-03,0.10950000000000001
2023-02-04,0.10950000000000001
2023-02-05,0.10950000000000001
2023-02-06,0.10950000000000001
2023-02-07,0.10950000000000001
2023-02-08,0.10950000000000001
2023-02-09,0.10950000000000001
2023-02-10,0.10950000000000001
2023-02-11,0.06751405
2023-02-12,0.06428745000000001
2023-02-13,0.06714905
2023-02-14,0.10543754999999999
2023-02-15,0.051384700000000005
2023-02-16,0.15757415
2023-02-17,0.10950000000000001
2023-02-18,0.10950000000000001
2023-02-19,0.10950000000000001
2023-02-20,0.10950000000000001
2023-02-21,0.10950000000000001
2023-02-22,0.10950000000000001
2023-02-23,0.06255005
2023-02-24,0.05608955
2023-02-25,0.00636925
2023-02-26,0.06100245
2023-02-27,0.0590059
2023-02-28,0.04142385
2023-03-01,0.07367525
2023-03-02,0.09384150000000001
2023-03-03,0.02033415
2023-03-04,0.0235279
2023-03-05,0.0223526
2023-03-06,0.0544872
2023-03-07,0.02985335
2023-03-08,0.06107545
2023-03-09,0.10950000000000001
2023-03-10,-0.0365584
2023-03-11,-0.00829645
2023-03-12,0.019695400000000002
2023-03-13,0.09494015000000001
2023-03-14,0.20021345
2023-03-15,0.20532345
2023-03-16,0.10950000000000001
2023-03-17,0.08508515000000001
2023-03-18,0.10950000000000001
2023-03-19,0.10950000000000001
2023-03-20,0.10614565000000001
2023-03-21,0.0352736
2023-03-22,0.0204692
2023-03-23,0.033426700000000004
2023-03-24,0.10950000000000001
2023-03-25,0.00148555
2023-03-26,0.0013468500000000025
2023-03-27,0.0179507
2023-03-28,0.026374899999999996
2023-03-29,0.08458145
2023-03-30,0.050180199999999994
2023-03-31,0.0498079
2023-04-01,0.10526600000000001
2023-04-02,0.0581591
2023-04-03,0.022655549999999997
2023-04-04,-0.0315433
2023-04-05,0.0603783
2023-04-06,0.007537249999999999
2023-04-07,0.0021389000000000004
2023-04-08,0.0143299
2023-04-09,-0.0029455499999999995
2023-04-10,0.09550955
2023-04-11,0.10950000000000001
2023-04-12,0.07126260000000001
2023-04-13,0.0769858
2023-04-14,0.04857055
2023-04-15,0.049201999999999996
2023-04-16,0.0990756
2023-04-17,0.09992240000000001
2023-04-18,0.03994925
2023-04-19,0.05894750000000001
2023-04-20,0.06622925
2023-04-21,0.09598405
2023-04-22,0.0691602
2023-04-23,0.027422449999999998
2023-04-24,0.04016095
2023-04-25,0.07377745000000001
2023-04-26,0.0585168
2023-04-27,0.0421648
2023-04-28,0.0893374
2023-04-29,0.0533411
2023-04-30,0.046395149999999996
2023-05-01,-0.012296850000000003
2023-05-02,0.03032055
2023-05-03,0.0719196
2023-05-04,0.0887169
2023-05-05,0.08098620000000001
2023-05-06,0.10950000000000001
2023-05-07,0.05261110000000001
2023-05-08,0.01835585
2023-05-09,0.045000849999999995
2023-05-10,0.045000849999999995
2023-05-11,0.050110850000000005
2023-05-12,0.03781035
2023-05-13,0.036021849999999994
2023-05-14,0.03026215
2023-05-15,0.009639650000000001
2023-05-16,0.06433125
2023-05-17,0.0725693
2023-05-18,0.10344829999999999
2023-05-19,0.04016825
2023-05-20,0.025254350000000002
2023-05-21,0.06244785
2023-05-22,0.02919635
2023-05-23,0.10950000000000001
2023-05-24,0.059965849999999994
2023-05-25,0.094243
2023-05-26,0.08955640000000001
2023-05-27,0.0842128
2023-05-28,0.109062
2023-05-29,0.10950000000000001
2023-05-30,0.0696566
2023-05-31,0.05501645000000001
2023-06-01,0.07934005
2023-06-02,0.0875343
2023-06-03,0.0838989
2023-06-04,0.0907025
2023-06-05,0.09998809999999998
2023-06-06,-0.0215934
2023-06-07,0.08761825000000001
2023-06-08,0.04600825
2023-06-09,0.0690142
2023-06-10,0.05465145
2023-06-11,0.04953779999999999
2023-06-12,0.05602385
2023-06-13,0.08279295
2023-06-14,0.03217475
2023-06-15,0.03509475
2023-06-16,0.0182062
2023-06-17,0.10005014999999999
2023-06-18,0.0680506
2023-06-19,0.06251355
2023-06-20,0.004763249999999999
2023-06-21,0.0687879
2023-06-22,0.10671140000000001
2023-06-23,0.10950000000000001
2023-06-24,0.10950000000000001
2023-06-25,0.10950000000000001
2023-06-26,0.10950000000000001
2023-06-27,0.10950000000000001
2023-06-28,0.08723500000000001
2023-06-29,0.09444010000000001
2023-06-30,0.10950000000000001
2023-07-01,0.10950000000000001
2023-07-02,0.10950000000000001
2023-07-03,0.10950000000000001
2023-07-04,0.10950000000000001
2023-07-05,0.10950000000000001
2023-07-06,0.0701238
2023-07-07,0.015552649999999998
2023-07-08,0.029470100000000003
2023-07-09,0.06818564999999999
2023-07-10,0.02066995
2023-07-11,0.07383585
2023-07-12,0.0663205
2023-07-13,0.020126099999999997
2023-07-14,0.10950000000000001
2023-07-15,-0.004825300000000001
2023-07-16,0.0523702
2023-07-17,0.055932600000000006
2023-07-18,0.0666417
2023-07-19,0.0836361
2023-07-20,0.0651744
2023-07-21,0.026904149999999998
2023-07-22,0.0121034
2023-07-23,0.08132199999999999
2023-07-24,0.0888337
2023-07-25,0.087892
2023-07-26,0.09204935
2023-07-27,0.0359233
2023-07-28,0.0768252
2023-07-29,0.08065405
2023-07-30,0.0659482
2023-07-31,0.0655905
2023-08-01,0.0841982
2023-08-02,0.10950000000000001
2023-08-03,0.10950000000000001
2023-08-04,0.1026234
2023-08-05,0.08826065000000001
2023-08-06,0.10950000000000001
2023-08-07,0.10099185000000001
2023-08-08,0.09154200000000001
